"Type","ID","Name","Description","URL","Tags","Sponsors » Abbreviation","Year","Standard Status","Technical Committees","Keywords","Priority"
"Conference",14995,"2009 IEEE Electric Ship Technologies Symposium (ESTS 2009)","Studies, reseach, design and future advances in Electric Ship technologies, e.g., integrated electric power systems, open architectures Systems and components specifications, electrical propulsion, electrical power conversion, distribution, storage, tests, evaluation, certification, standards, etc.","http://ewh.ieee.org/conf/ests09/",,"VT, OE, SYSC, IA, PEL, DEI, PES, NTDC, SEN",2009,,,,"Yes"
"Conference",15025,"2009 IEEE Conference on Electrical Insulation and Dielectric Phenomena - (CEIDP 2009)","CEIDP provides an international forum for the discussion of current research on electrical insulation, dielectric phenomena and related topics. The conference provides an opportunity for specialists from around the world to meet and to discuss ongoing research. Topics of interest to the Conference include: aging;  biodielectrics; outdoor insulation; surface flashover; polarization phenomena; measurement techniques; partial discharge measurements; flow electrification; charge storage and transport; electrohy","http://ewh.ieee.org/soc/dei/ceidp/",,"DEI",2009,,,,"Yes"
"Conference",15315,"2009 Eighth International Symposium on Natural Language Processing (SNLP 2009)","SNLP2009 is aimed to promote research in Natural Language Processing by bringing together researchers and practitioners in the field to exchange ideas and present result in Natural Language Processing and various related fields among world wide region.","http://snlp2009.dpu.ac.th",,"DPU, , NECTEC",2009,,,,"Yes"
"Conference",15495,"2009 4th International Conference on Industrial Applications of Holonic and Multi-Agent Systems (HoloMAS 2009)","The conference aims to bring together researchers active in the area of holonic and multi-agent systems together with key engineers and industrial decision makers to share their views and experience in design, development and applying holonic and multi-agent systems for industrial problems.","http://gerstner.felk.cvut.cz/HoloMAS/2009/",,"SMC, DEXA Society, , , CTU",2009,,,,"Yes"
"Conference",14719,"2010 IEEE International Power Modulator and High Voltage Conference (IPMHVC)","The program for this international conference will include technical, scientific, and industrial advances in the fields of repetitive pulsed power, high voltage dielectrics and components, closing and opening switches, biological/medical and environmental applications, high power microwaves, electromagnetic launchers, and other related fields.",,,"NPS, ED, DEI",2010,,,,"Yes"
"Conference",15051,"2010 IEEE International Symposium on Electrical Insulation (ISEI)","This conference is directed towards those who develop, test or use electrical insulation in electrical equipment.",,,"DEI",2010,,,,"Yes"
"Conference",14615,"2011 IEEE Nuclear & Space Radiation Effects Conference (NSREC 2011)","This conference offers a one day short course and 4 1/2 days of 8-10  technical sessions on radiation in space and terrestrial environments,  its effects on hardware, and mitigation strategies.  Contributed papers  are presented in both oral and poster format.","http://www.nsrec.com",,"DTRA, JPL, NPS, AFRL, SNL",2011,,,,"Yes"
"Conference",15618,"2011 18th Saint Petersburg International Conference on Integrated Navigation Systems","Sensors, systems, algorithms, satellite systems, navigation systems","http://www.elektropribor.spb.ru/",,"AIAA, AES, DGON, ",2011,,,,"Yes"
"Conference",15619,"2012 19th Saint Petersburg International Conference on Integrated Navigation Systems","navigation systems, sensors, algorithms, satellite systems, guidance,inertial,gravimetry","http://www.elektropribor.spb.ru",,"AIAA, AES, DGON, ",2012,,,,"Yes"
"Conference",9362,"2006 IEEE International Symposium on Electromagnetic Compatibility - EMC 2006",,"http://www.emc2006.org/",,"EMC, ",2006,,,,"No"
"Conference",9930,"2006 IEEE Custom Integrated Circuits Conference -CICC 2006",,"http://www.ieee-cicc.org/",,"ED, SSC",2006,,,,"No"
"Conference",10037,"2006 28th Annual International Conference of the IEEE Engineering in Medicine and Biology Society",,"http://embc2006.njit.edu/",,"EMB",2006,,,,"No"
"Conference",10086,"2006 45th IEEE Conference on Decision and Control (CDC)",,"http://www.ieeecss.org/CAB/conferences/cdc2006/index.php",,"SICE, CS, , EUCA",2006,,,,"No"
"Conference",10094,"2006 IEEE 4th World Conference on Photovoltaic Energy Conversion - WCPEC (A Joint Conference of PVSC, PVSEC & PSEC)",,"http://www.wcpec.org",,"ED, , ",2006,,,,"No"
"Conference",10194,"2006 IEEE Radio Frequency Integrated Circuits Symposium (RFIC)",,"http://www.rfic2006.org",,"ED, MTT, SSC",2006,,,,"No"
"Conference",10249,"2006 IEEE Frontiers in Education Conference (FIE)",,"http://fie.engrng.pitt.edu/",,", C, E",2006,,,,"No"
"Conference",10365,"2006 International Workshop on Low Temperature Electronics (WOLTE)",,"http://www.congrex.nl/06c01/",,"ESA, ED",2006,,,,"No"
"Conference",10413,"2006 IEEE Intelligent Transportation Systems Conference - (ITSC 2006)",,"http://www.itsc2006.org/",,"ITS, ED",2006,,,,"No"
"Conference",10419,"2006 6th IEEE Conference on Nanotechnology (IEEE-NANO)",,"http://www.ececs.uc.edu/~mcahay/Nano2006/index2006.html",,"NANO, Eastern USA",2006,,,,"No"
"Conference",10454,"2006 World Congress on Medical Physics and Biomedical Engineering (WC 2006)",,"http://www.wc2006-seoul.org/",,"EMB, , ",2006,,,,"No"
"Conference",10636,"2006 International Symposium on Electromagnetic Compatibility - EMC EUROPE",,"http://www.emceurope2006.org",,"EMC, , URSI",2006,,,,"No"
"Conference",10642,"2006 IEEE 21st International Symposium on Intelligent Control (ISIC)",,"http://www.elet.polimi.it/conferences/cca06/",,"SICE, CS, EUCA",2006,,,,"No"
"Conference",10709,"2006 IEEE/ACM International Conference on Computer-Aided Design (ICCAD)",,"http://www.iccad.com/future.html",,"CEDA, , , CAS, ED, C, SSC",2006,,,,"No"
"Conference",10790,"2006 IEEE Conference on Emerging Technologies - Nanoelectronics (NanoSingapore)",,"http://www.ieeecet.org/",,"EMB, , ED, , ",2006,,,,"No"
"Conference",10814,"2006 17th International Zurich Symposium & Exhibition on Electromagnetic Compatibility",,"http://www.emc-zurich.org",,"EMC, , , , , ",2006,,,,"No"
"Conference",10838,"2006 21st IEEE Non-Volatile Semiconductor Memory Workshop (NVSMW)",,"http://www.ewh.ieee.org/soc/eds/nvsmw/",,"ED",2006,,,,"No"
"Conference",10897,"2006 International Waveform Diversity & Design Conference",,"http://www.waveformdiversity.org",,"EMC, , , DARPA, AFRL, AES, GRS, AP, SP",2006,,,,"No"
"Conference",10908,"2006 25th International Conference on Microelectronics (MIEL 2006)",,"http://europa.elfak.ni.ac.yu/miel/",,", ED, , , , ",2006,,,,"No"
"Conference",10919,"2006 3rd IEEE International Symposium on Biomedical Imaging: Macro to Nano (ISBI 2006)",,"http://www.biomedicalimaging.org/",,"EMB, SP",2006,,,,"No"
"Conference",10954,"2006 13th International Symposium on Physical & Failure Analysis of ICs (IPFA 2006)",,"http://ewh.ieee.org/reg/10/ipfa/html/2006/",,"ED, , , R",2006,,,,"No"
"Conference",10955,"2006 International Symposium on Power Semiconductor Devices & IC's (ISPSD)",,"http://www.ispsd2006.it",,"ED, IEEJ, ",2006,,,,"No"
"Conference",10958,"2006 IEEE Silicon Nanoelectronics Workshop (SNW)",,"http://nano.nd.edu/si-nano/SNW06/",,"ED",2006,,,,"No"
"Conference",10960,"2006 IEEE Symposium on VLSI Technology",,"http://www.vlsisymposium.org/",,"ED",2006,,,,"No"
"Conference",10961,"2006 International Conference on Microwaves, Radar & Wireless Communications (MIKON 2006)",,"http://www.mikon-2006.pl",,", , ED, AES, , , , , ",2006,,,,"No"
"Conference",10975,"2006 6th IFAC Symposium on Modelling and Control in Biomedical Systems (MCBMS)",,"http://www.univ-reims.fr/mcbms06",,"EMB, , , Technical Committee on Biomedical System on     Modeling and Co",2006,,,,"No"
"Conference",10980,"2006 IEEE International Vacuum Electronics Conference (IVEC) Collocated with IVESC",,"http://www.ivec2006.org/",,"ED",2006,,,,"No"
"Conference",11015,"2006 International Workshop on Dielectric Thin Films for Future ULSI Devices: Science and Technology (IWDTF) (Formerly IWGI)",,"http://home.hiroshima-u.ac.jp/iwdtf/",,", JSAP, ED",2006,,,,"No"
"Conference",11027,"2006 IEEE/SEMI Advanced Semiconductor Manufacturing Conference (ASMC)",,"http://www.semi.org/asmc",,"CPMT, , ED, SEMI",2006,,,,"No"
"Conference",11040,"2006 IEEE International Reliability Physics Symposium (IRPS)",,"http://www.irps.org/",,"ED, R",2006,,,,"No"
"Conference",11041,"2006 IEEE International Conference on Microelectronic Test Structures (ICMTS)",,"http://www.see.ed.ac.uk/ICMTS/",,"ED",2006,,,,"No"
"Conference",11048,"2006 International Symposium on VLSI Design, Automation and Test (VLSI-DAT)",,"http://vlsidat.itri.org.tw",,", CAS, ED, ITRI, SSC",2006,,,,"No"
"Conference",11084,"2006 Euroregional Workshop on Thin Film Silicon Solar Cells (EUROSILICON)",,,,"ED",2006,,,,"No"
