"Type","ID","Name","Description","URL","Tags","Societies","Year","Standard Status","Technical Committees","Keywords"
"Conference",8021,"2002 IEEE/CPMT TC-7 Workshop on Accelerated Stress Testing (AST)",,"http://www.cpmt.org/",,"Components, Packaging and Manufacturing Technology Society - CPMT,Reliability Society - R",2002,,,
"Conference",8026,"2002 Asia Pacific Microwave Conference - (APMC 2002)",,"http://apmc-mwe.org/apmc2002/",,"Microwave Theory and Techniques Society - MTT,Japan Council MTT Chapter,Kansai Section ED Chapter,Institute of Electronics, Information and Communication Engineers - IE,International Union of Radio Science - URSI",2002,,,
"Conference",8027,"2002 IEEE Radar Conference",,"http://ewh.ieee.org/r6/lac/radar02/",,"Aerospace and Electronic Systems Society - AES,Los Angeles Council",2002,,,
"Conference",8028,"2002 IEEE/IEEJ Joint IAS Power Conversion Conference - Osaka (PCC)",,"http://www.oit.ac.jp",,"Industry Applications Society - IA,Japan Council IA Chapter",2002,,,
"Conference",8046,"2002 IEEE International Symposium on Electrical Insulation (ISEI)",,"http://www.power.inms.nrc.ca/deis/isei2002.htm",,"Dielectrics and Electrical Insulation Society - DEI",2002,,,
"Conference",8048,"2002 International Conference on Simulation of Semiconductor Processes and Devices (SISPAD 2002)",,"http://www6.eie.eng.osaka-u.ac.jp/sispad/",,"Electron Devices Society - ED,Japan Council ED Chapter,Institute of Electronics, Information and Communication Engineers - IE,Japan Society of Applied Physics - JSAP",2002,,,
"Conference",8052,"2002 IEEE Sensor Array and Multichannel Signal Processing Workshop (SAM)",,"http://ite.gmu.edu/sam2002/",,"Signal Processing Society - SP",2002,,,
"Conference",8059,"2002 IEEE 12th International Workshop on Research Issues in Data Engineering (RIDE)",,,,"Computer Society - C",2002,,,
"Conference",8060,"2002 IEEE 8th International Software Metrics Symposium",,"http://www.software-metrics.org",,"Computer Society - C",2002,,,
"Conference",8061,"2002 IEEE International Conference on Artificial Intellectual Systems",,,,"Computer Society - C,Russian Academy of Science",2002,,,
"Conference",8072,"2002 17th Annual Battery Conference on Applications and Advances",,"http://www.csulb.edu/conference/battery",,"Aerospace and Electronic Systems Society - AES,Power Electronics Society - PEL,CSULB Foundation,Electrochemical Society - ECS",2002,,,
"Conference",8074,"2002 1st International IEEE Symposium ""Intelligent Systems"" (IS)",,"http://www.iinf.bas.bg/is",,"Control Systems Society - CS,Region 08 - Europe,Middle East,Africa,Bulgaria Section,Bulgaria Section IM/CS/SMC Joint Chapter,Federation of Technical Unions",2002,,,
"Conference",8079,"2002 International Topical Meeting on Microwave Photonics (MWP 2002)",,"http://www.casjo.org/mwp2002/",,"Lasers and Electro-Optics Society - LEO,Microwave Theory and Techniques Society - MTT,Institute of Electronics, Information and Communication Engineers - IE",2002,,,
"Conference",8081,"ICC 2002 - 2002 IEEE International Conference on Communications",,"http://www.comsoc.org/",,"Communications Society - COM,Long Island Section,New Jersey Coast Section,North Jersey Section,Princeton/Central Jersey Section",2002,,,
"Conference",8082,"2002 IEEE Communications Expo",,"http://www.comsoc.org/",,"Communications Society - COM",2002,,,
"Conference",8083,"2002 International Symposium on Electromagnetic Compatibility - EMC EUROPE",,"http://www.aei.it/emceurope2002.html",,"Electromagnetic Compatibility Society - EMC,Central & South Italy Section,Associazione Elettrotechica Italiana,International Union of Radio Science - URSI",2002,,,
"Conference",8085,"2002 IEEE Pulp and Paper Industry Conference - PPIC",,"http://www.pulpandpaper2002.com",,"Industry Applications Society - IA,Toronto Section",2002,,,
"Conference",8088,"2002 IEEE International Professional Communication Conference (IPCC 2002)",,"http://www.ieeepcs.org/",,"Professional Communication Society - PC",2002,,,
"Conference",8092,"2002 59th ARFTG Conference: Test Measurement and Characterization of High Speed Digital Components and Systems",,"http://www.arftg.org",,"Microwave Theory and Techniques Society - MTT,Automatic RF Techniques Group - ARFTG",2002,,,
"Conference",8093,"2002 1st IEEE International Symposium on Biomedical Imaging: Macro to Nano (ISBI 2002)",,"http://www.biomedicalimaging.org",,"Engineering in Medicine and Biology Society - EMB,Signal Processing Society - SP",2002,,,
"Conference",8094,"2002 IEEE/EMBS Special Topic Conference on Molecular, Cellular Tissue Engineering Conference - MCT",,"http://www.dist.unige.it/MCTE02/",,"Engineering in Medicine and Biology Society - EMB",2002,,,
"Conference",8095,"2002 7th International Workshop on Advanced Motion Control (AMC)",,"http://www.ro.feri.uni-mb.si/AMC",,"Industrial Electronics Society - IE,University of Maribor",2002,,,
"Conference",8099,"2002 8th IEEE Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (ITherm)",,"http://www.cpmt.org/",,"Components, Packaging and Manufacturing Technology Society - CPMT",2002,,,
"Conference",8101,"2002 Workshop on Teaching Photonics at Egyptian Faculties & Institutes",,,,"Electron Devices Society - ED,Academy of Scientific Research & Technology",2002,,,
"Conference",8103,"2002 1st North American Perpendicular Magnetic Recording Conference",,"http://www.physics.miami.edu/napmrc",,"Magnetics Society - MAG,University of Miami",2002,,,
"Conference",8104,"2002 SC - High Performance Networking and Computing",,"http://www.sc-conference.org/sc2002/",,"Computer Society - C,Association for Computing Machinery Special Interest Group on Computer",2002,,,
"Conference",8106,"2002 IEEE/SEMI Advanced Semiconductor Manufacturing Conference and Workshop (ASMC)",,"http://www.semi.org",,"Components, Packaging and Manufacturing Technology Society - CPMT,Electron Devices Society - ED,Semiconductor Equipment and Material International Trade Group - SEMI",2002,,,
"Conference",8107,"2002 14th International Conference on Ion Implantation Technology",,"http://www.iit2002.com",,"Electron Devices Society - ED,ATMI Inc.",2002,,,
"Conference",8108,"2002 16th Biennial International EURASIP Conference Biosignal",,"http://www.fee.vutbr.cz/UBMI/bs2002.html",,"Engineering in Medicine and Biology Society - EMB,European Association for Signal Processing - EURASIP",2002,,,
"Conference",8114,"2002 2nd IEEE International Conference on Development and Learning (ICDL 2002)",,"http://www.egr.msu.edu/icdl02",,"Computer Society - C,Robotics and Automation Society - RA,The Cognitive Science Society",2002,,,
"Conference",8116,"2002 6th International Symposium on Distributed Autonomous Robotic Systems (DARS 2002)",,,,"Industrial Electronics Society - IE,Robotics and Automation Society - RA,The Japan Society of Mechanical Engineers,Kyushu University,The Institute of Physical and Chemical Research,Robotics Society of Japan - RSJ,The Society of Instrument and Control - SICE",2002,,,
"Conference",8117,"MOVIC 2002 - 6th International Conference on Motion and Vibration Control",,"http://www.mech.saitama-u.ac.jp/movic2002",,"Robotics and Automation Society - RA,IMechE,The Japan Society of Mechanical Engineers",2002,,,
"Conference",8119,"2002 8th IEEE International Conference on Methods & Models in Automation & Robotics (MMAR)",,"http://www.mmar.ps.pl",,"Robotics and Automation Society - RA,Institute of Control Engineering,Technical University of Szczecin",2002,,,
"Conference",8120,"2002 3rd Siberian Russian Workshop and Tutorial on Electron Devices and Materials (EDM 2002)",,"http://ieee.nsk.su/edm/",,"Electron Devices Society - ED,Solid-State Circuits Society - SSC,IEEE Student Branch in Novosibirsk State Technical     University",2002,,,
"Conference",8123,"2002 International Conference ""Intellectual CAD""",,"http://www.tsure.ru:8101/",,",Russian Foundation for Basic Research - RFBR",2002,,,
"Conference",8126,"2002 IEEE 18th International Conference on Data Engineering (ICDE 2002)",,"http://www.argreenhouse.com/society/icde2002/",,"Computer Society - C",2002,,,
"Conference",8135,"2002 IEEE Intelligent Vehicles Symposium (IV)",,"http://www.inris.fr/iv2002",,"Intelligent Transportation Systems Society-ITS",2002,,,
"Conference",8136,"TENCON 2002 - 2002 IEEE Region 10 Conference - Computer, Communications, Control and Power Engineering",,,,"Region 10 - Asia and Pacific,Beijing Section,Chinese Institute of Electronics - CIE",2002,,,
"Conference",8138,"2002 International Quantum Electronics Conference (IQEC/LAT 2002)",,"http://congress.phys.msu.su/iqec2002/",,"Lasers and Electro-Optics Society - LEO,American Physical Society - APS,European Physical Society - EPS,International Union of Pure and Applied Physics,Optical Society of America - OSA,Russian Foundation for Basic Research - RFBR,Society of Photo-Optical Instrumentation Engineers - SPIE",2002,,,
"Conference",8140,"2002 IEEE/IAS PCIC Electrical Safety Workshop",,,,"Industry Applications Society - IA",2002,,,
"Conference",8141,"2002 7th International Symposium on Plasma Process Induced Damage (P2ID)",,"http://chapters.vacuum.org/nccavs/p2id.html",,"Electron Devices Society - ED,American Vacuum Society,Japan Society of Applied Physics - JSAP",2002,,,
"Conference",8142,"2002 IEEE Petroleum and Chemical Industry Technical Conference (PCIC 2002)",,"http://www.ieee-pcic.org",,"Industry Applications Society - IA,Region 05 - Southwestern USA,Baton Rouge Section,New Orleans Section",2002,,,
"Conference",8143,"2002 IEEE Radio Frequency Integrated Circuits Symposium (RFIC)",,"http://www.rfic2002.org/",,"Electron Devices Society - ED,Microwave Theory and Techniques Society - MTT",2002,,,
"Conference",8150,"2002 ASP-DAC/VLSI Design Conference",,"http://vlsi.ccrl.nj.nec.com/~chak/vlsi2002/index.html",,"Circuits and Systems Society - CAS,Association for Computing Machinery - ACM,VLSI Society of India",2002,,,
"Conference",8151,"2002 5th International Symposium on Wireless Personal Multimedia Communications (WPMC)",,"http://www.wpmc02.gatech.edu/",,"Communications Society - COM,Yokosuka Research Park",2002,,,
"Conference",8153,"2002 International Conference on Fundamentals of Electronics Communications and Computer Science of IEICE (ICFS 2002)",,"http://www.ieice.org/ess/ESS/icfs2002/",,"Circuits and Systems Society - CAS,Industrial Electronics Society - IE,Institute of Electronics, Information and Communication Engineers - IE,Korean Institute of Communications Science",2002,,,
"Conference",8154,"2002 IEEE 24th International Conference on Software Engineering (ICSE)",,,,"Computer Society - C,Association for Computing Machinery Special Interest Group on Software,Argentine Society for Informatics and Operations       Research",2002,,,
"Conference",8158,"2002 IEEE Intelligent Transportation Systems Conference - (ITSC 2002)",,"http://www.ieee.org/itsc/2002",,"Intelligent Transportation Systems Society-ITS,Center for Telecommunication Research,National University of Singapore",2002,,,
"Conference",8161,"2002 IEEE Vehicular Technology Conference (VTC 2002-Spring)",,"http://www.ewh.ieee.org/soc/vtc02spring",,"Vehicular Technology Society - VT,Alabama Section",2002,,,
"Conference",8166,"2002 IEEE Virtual Reality Conference (VR)",,"http://www.vr2002.org/",,"Computer Society - C,Virtual Reality Society",2002,,,
"Conference",8167,"2002 IEEE Virtual Reality - Immersive Projection Technology",,"http://www.vr2002.org",,"Computer Society - C,Virtual Reality Society",2002,,,
"Conference",8168,"2002 IEEE Virtual Reality - Haptics Symposium",,"http://www.vr2002.org/",,"Computer Society - C,Virtual Reality Society",2002,,,
"Conference",8169,"2002 IEEE Design and Diagnostics of Digital Circuits and Systems (DDECS)",,"http://www.fee.vutbr.cz/UIVT/events/DDECS02/.iso-8859-1",,"Computer Society - C,Brno University of Technology - BUT",2002,,,
"Conference",8171,"2002 Workshop on Parallel Distributed Simulation (PADS)",,"http://www.dis.uniroma1.it/~quaglia/pads2002/",,"Computer Society - C,Association for Computing Machinery Special Interest Group on Simulati,The Society for Computer Simulation (Simulation Councils, Inc.)",2002,,,
"Conference",8172,"2002 16th International Conference on Pattern Recognition",,"http://icpr2002.gel.ulaval.ca/",,"Computer Society - C,Canadian Image Processing and Pattern Recognition      Society",2002,,,
"Conference",8173,"2002 4th IEEE Workshop on Mobile Computing Systems and Applications (WMCSA)",,"http://wmcsa2002.hpl.hp.com",,"Computer Society - C",2002,,,
"Conference",8174,"2002 IEEE International Carnahan Conference on Security Technology (ICCST)",,"http://www.carnahanconference.com",,"Aerospace and Electronic Systems Society - AES,Lexington Section,Chung Shan Institute of Science & Technology,National Chiao-Tung University, Taiwan, ROC",2002,,,
"Conference",8176,"2002 IEEE 52nd Electronic Components and Technology Conference (ECTC 2002)",,"http://www.ectc.net/",,"Components, Packaging and Manufacturing Technology Society - CPMT,Electronic Industries Association",2002,,,
"Conference",8181,"2002 IEEE International Symposium on Electronics and the Environment (ISEE)",,"http://www.isee2002.org/index.asp",,"Computer Society - C,International Association of Electronic Recyclers - IAER",2002,,,
"Conference",8182,"MELECON 2002 - 2002 Mediterranean Electrotechnical Conference",,"http://www.idsc.gov.eg/ieee/melcon.html",,"Region 08 - Europe,Middle East,Africa,Egypt Section,Egyptian Ministry of Information,Cabinet Information and Decision Support Center,Telecom Egypt",2002,,,
"Conference",8183,"2002 International Semiconductor Conference (CAS 2002)",,"http://www.imt.ro/CAS/",,"Electron Devices Society - ED,Institute Meaiterraneen de Technologie,Romania Ministry of Research and Technology",2002,,,
"Conference",8185,"2002 10th International Conference on Harmonics and Quality of Power (ICHQP X) Formerly - ICHPS",,"http://www.ichqp2002.efei.br/",,"Power Engineering Society - PE,Federal University of Itajuba",2002,,,
"Conference",8186,"2002 IEEE International Performance Computing and Communications Conference (IPCCC)",,"http://www.ipccc.org/ipccc2002/",,"Computer Society - C,Communications Society - COM",2002,,,
"Conference",8187,"2002 International Wroclaw Symposium and Exhibition on Electromagnetic Compatibility",,"http://www.emc.wroc.pl/",,"Electromagnetic Compatibility Society - EMC,International Union of Radio Science - URSI",2002,,,
